what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1240734254388
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1240734254389
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734254807
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1240734259061
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.refresh,1240734261261
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1240734261618
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1240734261782
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734262531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734268174
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734271994
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734272276
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1240734278563
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734285818
started,bundle,org.eclipse.ecf.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.filetransfer,1240734318231
started,bundle,org.eclipse.ecf.provider.filetransfer,2.0.0.v20080611-1715,org.eclipse.ecf.provider.filetransfer,1240734318255
started,bundle,org.eclipse.ecf.identity,2.0.0.v20080611-1715,org.eclipse.ecf.identity,1240734318263
started,bundle,org.eclipse.ecf,2.0.0.v20080611-1715,org.eclipse.ecf,1240734318300
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk.update,1240734403195
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734403387
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734403935
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1240734417710
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1240734418361
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1240734418361
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1240734418361
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1240734418361
